prefix,total_count,entropy,max_byte,max_count,nz
0ae296a1e3808de3,1,0,80,1,255
0ae296a1e3808de380,1,0,82,1,255
0ae296a1e9,2,0,80,2,255
0ae296a1e980,1,0,9a,1,255
0ae296a1e9809a,1,0,e4,1,255
0ae296a1e9809ae4,1,0,ba,1,255
0ae296a1e9809ae4ba,1,0,ba,1,255
0ae3,80,0,80,80,255
0ae380,80,1.51636,82,46,252
0ae38080,2,0,e3,2,255
0ae38080e3,2,0,80,2,255
0ae38080e380,1,0,80,1,255
0ae38080e38080,1,0,ef,1,255
0ae38080e38080ef,1,0,bc,1,255
0ae38080e38080efbc,1,0,8c,1,255
0ae38082,46,2.59285,e6,14,249
0ae380820a,8,0,0a,8,255
0ae380820a0a,4,1.5,e6,2,253
0ae380820a0a0a,1,0,e5,1,255
0ae380820a0a0ae5,1,0,8d,1,255
0ae380820a0a0ae58d,1,0,b7,1,255
0ae380820a0ae5,1,0,8d,1,255
0ae380820a0ae58d,1,0,97,1,255
0ae380820a0ae58d97,1,0,e9,1,255
0ae380820a0ae6,2,1,96,1,254
0ae380820a0ae696,1,0,b0,1,255
0ae380820a0ae696b0,1,0,e9,1,255
0ae380820a0ae6b2,1,0,9b,1,255
0ae380820a0ae6b29b,1,0,e5,1,255
0ae38082e3,6,0,80,6,255
0ae38082e380,3,0,8d,3,255
0ae38082e3808d,3,0.918296,e5,2,254
0ae38082e3808d0a,1,0,0a,1,255
0ae38082e3808d0a0a,1,0,e6,1,255
0ae38082e3808de5,2,1,90,1,254
0ae38082e3808de590,1,0,84,1,255
0ae38082e3808de5a6,1,0,82,1,255
0ae38082e4,4,1,b9,2,254
0ae38082e4b9,1,0,83,1,255
0ae38082e4b983,1,0,e5,1,255
0ae38082e4b983e5,1,0,85,1,255
0ae38082e4b983e585,1,0,b1,1,255
0ae38082e4bb,1,0,a4,1,255
0ae38082e4bba4,1,0,e4,1,255
0ae38082e4bba4e4,1,0,ba,1,255
0ae38082e4bba4e4ba,1,0,ba,1,255
0ae38082e5,8,1.5,a6,4,253
0ae38082e5a2,1,0,b3,1,255
0ae38082e5a2b3,1,0,e4,1,255
0ae38082e5a2b3e4,1,0,b8,1,255
0ae38082e5a2b3e4b8,1,0,8a,1,255
0ae38082e5a6,2,1,82,1,254
0ae38082e5a682,1,0,e6,1,255
0ae38082e5a682e6,1,0,ad,1,255
0ae38082e5a682e6ad,1,0,a4,1,255
0ae38082e5a6bb,1,0,e7,1,255
0ae38082e5a6bbe7,1,0,96,1,255
0ae38082e5a6bbe796,1,0,91,1,255
0ae38082e5ae,1,0,97,1,255
0ae38082e5ae97,1,0,e6,1,255
0ae38082e5ae97e6,1,0,b7,1,255
0ae38082e5ae97e6b7,1,0,b5,1,255
0ae38082e6,14,2.23593,9c,4,251
0ae38082e689,1,0,80,1,255
0ae38082e68980,1,0,e7,1,255
0ae38082e68980e7,1,0,96,1,255
0ae38082e68980e796,1,0,8f,1,255
0ae38082e697,1,0,a2,1,255
0ae38082e697a2,1,0,e6,1,255
0ae38082e697a2e6,1,0,b4,1,255
0ae38082e697a2e6b4,1,0,bb,1,255
0ae38082e698,1,0,ad,1,255
0ae38082e698ad,1,0,e5,1,255
0ae38082e698ade5,1,0,95,1,255
0ae38082e698ade595,1,0,8f,1,255
0ae38082e69c,2,0,89,2,255
0ae38082e69c89,2,0,e4,2,255
0ae38082e69c89e4,2,1,b8,1,254
0ae38082e69c89e4b8,1,0,80,1,255
0ae38082e69c89e4ba,1,0,8c,1,255
0ae38082e6ad,2,1,a3,1,254
0ae38082e6ada3,1,0,e7,1,255
0ae38082e6ada3e7,1,0,99,1,255
0ae38082e6ada3e799,1,0,bd,1,255
0ae38082e6ada4,1,0,e4,1,255
0ae38082e6ada4e4,1,0,ba,1,255
0ae38082e6ada4e4ba,1,0,ba,1,255
0ae38082e7,4,1,8e,2,254
0ae38082e78e,1,0,8b,1,255
0ae38082e78e8b,1,0,e9,1,255
0ae38082e78e8be9,1,0,81,1,255
0ae38082e78e8be981,1,0,bd,1,255
0ae38082e7b6,1,0,93,1,255
0ae38082e7b693,1,0,e4,1,255
0ae38082e7b693e4,1,0,b8,1,255
0ae38082e7b693e4b8,1,0,80,1,255
0ae38082e9,2,0,96,2,255
0ae38082e996,1,0,8b,1,255
0ae38082e9968b,1,0,e7,1,255
0ae38082e9968be7,1,0,b1,1,255
0ae38082e9968be7b1,1,0,a0,1,255
0ae3808c,14,1.55666,e5,6,253
0ae3808ce5,6,1.58496,85,2,253
0ae3808ce585,1,0,88,1,255
0ae3808ce58588,1,0,e5,1,255
0ae3808ce58588e5,1,0,b8,1,255
0ae3808ce58588e5b8,1,0,9d,1,255
0ae3808ce590,1,0,be,1,255
0ae3808ce590be,1,0,e6,1,255
0ae3808ce590bee6,1,0,98,1,255
0ae3808ce590bee698,1,0,a8,1,255
0ae3808ce5a4,1,0,9c,1,255
0ae3808ce5a49c,1,0,e9,1,255
0ae3808ce5a49ce9,1,0,96,1,255
0ae3808ce5a49ce996,1,0,93,1,255
0ae3808ce6,4,1,88,2,254
0ae3808ce688,1,0,91,1,255
0ae3808ce68891,1,0,e5,1,255
0ae3808ce68891e5,1,0,b0,1,255
0ae3808ce68891e5b0,1,0,9a,1,255
0ae3808ce6ad,1,0,a4,1,255
0ae3808ce6ada4,1,0,e5,1,255
0ae3808ce6ada4e5,1,0,8f,1,255
0ae3808ce6ada4e58f,1,0,af,1,255
0ae3808ce7,4,1,95,2,254
0ae3808ce795,1,0,b6,1,255
0ae3808ce795b6,1,0,e6,1,255
0ae3808ce795b6e6,1,0,ae,1,255
0ae3808ce795b6e6ae,1,0,ba,1,255
0ae3808ce7a0,1,0,b4,1,255
0ae3808ce7a0b4,1,0,e9,1,255
0ae3808ce7a0b4e9,1,0,98,1,255
0ae3808ce7a0b4e998,1,0,bb,1,255
0ae3808d,18,1.75272,e5,8,252
0ae3808de3,2,0,80,2,255
0ae3808de380,1,0,82,1,255
0ae3808de38082,1,0,e8,1,255
0ae3808de38082e8,1,0,87,1,255
0ae3808de38082e887,1,0,b3,1,255
0ae3808de5,8,2,9b,2,252
0ae3808de59b,1,0,9b,1,255
0ae3808de59b9b,1,0,e4,1,255
0ae3808de59b9be4,1,0,ba,1,255
0ae3808de59b9be4ba,1,0,ba,1,255
0ae3808de5a5,1,0,b3,1,255
0ae3808de5a5b3,1,0,e4,1,255
0ae3808de5a5b3e4,1,0,b9,1,255
0ae3808de5a5b3e4b9,1,0,83,1,255
0ae3808de5ae,1,0,a2,1,255
0ae3808de5aea2,1,0,e8,1,255
0ae3808de5aea2e8,1,0,81,1,255
0ae3808de5aea2e881,1,0,9e,1,255
0ae3808de5be,1,0,8c,1,255
0ae3808de5be8c,1,0,e6,1,255
0ae3808de5be8ce6,1,0,96,1,255
0ae3808de5be8ce696,1,0,bc,1,255
0ae3808de6,6,1.58496,97,2,253
0ae3808de697,1,0,a2,1,255
0ae3808de697a2,1,0,e8,1,255
0ae3808de697a2e8,1,0,80,1,255
0ae3808de697a2e880,1,0,8c,1,255
0ae3808de699,1,0,82,1,255
0ae3808de69982,1,0,e6,1,255
0ae3808de69982e6,1,0,ba,1,255
0ae3808de69982e6ba,1,0,ab,1,255
0ae3808de6a1,1,0,93,1,255
0ae3808de6a193,1,0,e4,1,255
0ae3808de6a193e4,1,0,ba,1,255
0ae3808de6a193e4ba,1,0,91,1,255
0ae3808de9,2,0,81,2,255
0ae3808de981,1,0,82,1,255
0ae3808de98182,1,0,e7,1,255
0ae3808de98182e7,1,0,9b,1,255
0ae3808de98182e79b,1,0,b8,1,255
0ae4,164,2.49227,b8,62,249
0ae4b8,62,3.05762,8d,18,245
0ae4b880,6,0.918296,e4,4,254
0ae4b880e4,4,0,ba,4,255
0ae4b880e4ba,2,0,ba,2,255
0ae4b880e4baba,2,1,e4,1,254
0ae4b880e4babae4,1,0,be,1,255
0ae4b880e4babae4be,1,0,bf,1,255
0ae4b880e4babae5,1,0,9c,1,255
0ae4b880e4babae59c,1,0,a8,1,255
0ae4b880e5,2,0,a5,2,255
0ae4b880e5a5,1,0,b3,1,255
0ae4b880e5a5b3,1,0,e5,1,255
0ae4b880e5a5b3e5,1,0,ad,1,255
0ae4b880e5a5b3e5ad,1,0,90,1,255
0ae4b881,4,0,e4,4,255
0ae4b881e4,4,1,ba,2,254
0ae4b881e4ba,1,0,91,1,255
0ae4b881e4ba91,1,0,e5,1,255
0ae4b881e4ba91e5,1,0,85,1,255
0ae4b881e4ba91e585,1,0,b6,1,255
0ae4b881e4bb,1,0,a4,1,255
0ae4b881e4bba4,1,0,e5,1,255
0ae4b881e4bba4e5,1,0,a8,1,255
0ae4b881e4bba4e5a8,1,0,81,1,255
0ae4b888,4,0,e5,4,255
0ae4b888e5,4,0,a4,4,255
0ae4b888e5a4,2,0,ab,2,255
0ae4b888e5a4ab,2,1,e4,1,254
0ae4b888e5a4abe4,1,0,bb,1,255
0ae4b888e5a4abe4bb,1,0,a5,1,255
0ae4b888e5a4abef,1,0,bc,1,255
0ae4b888e5a4abefbc,1,0,8c,1,255
0ae4b889,4,1,e6,2,254
0ae4b889e6,2,0,ad,2,255
0ae4b889e6ad,1,0,b2,1,255
0ae4b889e6adb2,1,0,e3,1,255
0ae4b889e6adb2e3,1,0,80,1,255
0ae4b889e6adb2e380,1,0,82,1,255
0ae4b889e7,2,0,83,2,255
0ae4b889e783,1,0,8f,1,255
0ae4b889e7838f,1,0,e8,1,255
0ae4b889e7838fe8,1,0,a1,1,255
0ae4b889e7838fe8a1,1,0,a3,1,255
0ae4b88a,4,1,e5,2,254
0ae4b88ae5,2,0,b8,2,255
0ae4b88ae5b8,1,0,b6,1,255
0ae4b88ae5b8b6,1,0,e7,1,255
0ae4b88ae5b8b6e7,1,0,b5,1,255
0ae4b88ae5b8b6e7b5,1,0,b3,1,255
0ae4b88ae8,2,0,99,2,255
0ae4b88ae899,1,0,9e,1,255
0ae4b88ae8999e,1,0,e9,1,255
0ae4b88ae8999ee9,1,0,ad,1,255
0ae4b88ae8999ee9ad,1,0,8f,1,255
0ae4b88b,4,0,e5,4,255
0ae4b88be5,4,1,b0,2,254
0ae4b88be5b0,1,0,8d,1,255
0ae4b88be5b08d,1,0,e6,1,255
0ae4b88be5b08de6,1,0,9b,1,255
0ae4b88be5b08de69b,1,0,b0,1,255
0ae4b88be5ba,1,0,8a,1,255
0ae4b88be5ba8a,1,0,ef,1,255
0ae4b88be5ba8aef,1,0,bc,1,255
0ae4b88be5ba8aefbc,1,0,8c,1,255
0ae4b88d,18,1.89106,e5,6,252
0ae4b88de5,6,1.58496,87,2,253
0ae4b88de587,1,0,ba,1,255
0ae4b88de587ba,1,0,e4,1,255
0ae4b88de587bae4,1,0,ba,1,255
0ae4b88de587bae4ba,1,0,8c,1,255
0ae4b88de5b8,1,0,b8,1,255
0ae4b88de5b8b8,1,0,ef,1,255
0ae4b88de5b8b8ef,1,0,bc,1,255
0ae4b88de5b8b8efbc,1,0,8c,1,255
0ae4b88de5be,1,0,a9,1,255
0ae4b88de5bea9,1,0,e5,1,255
0ae4b88de5bea9e5,1,0,87,1,255
0ae4b88de5bea9e587,1,0,ba,1,255
0ae4b88de6,2,0,95,2,255
0ae4b88de695,1,0,a2,1,255
0ae4b88de695a2,1,0,e3,1,255
0ae4b88de695a2e3,1,0,80,1,255
0ae4b88de695a2e380,1,0,8d,1,255
0ae4b88de8,6,0.918296,83,4,254
0ae4b88de883,2,0,bd,2,255
0ae4b88de883bd,2,1,e5,1,254
0ae4b88de883bde5,1,0,be,1,255
0ae4b88de883bde5be,1,0,97,1,255
0ae4b88de883bde8,1,0,a8,1,255
0ae4b88de883bde8a8,1,0,80,1,255
0ae4b88de887,1,0,aa,1,255
0ae4b88de887aa,1,0,e7,1,255
0ae4b88de887aae7,1,0,9f,1,255
0ae4b88de887aae79f,1,0,a5,1,255
0ae4b88de9,4,1,a0,2,254
0ae4b88de9a0,1,0,88,1,255
0ae4b88de9a088,1,0,e4,1,255
0ae4b88de9a088e4,1,0,bd,1,255
0ae4b88de9a088e4bd,1,0,9c,1,255
0ae4b88de9a3,1,0,9f,1,255
0ae4b88de9a39f,1,0,ef,1,255
0ae4b88de9a39fef,1,0,bc,1,255
0ae4b88de9a39fefbc,1,0,8c,1,255
0ae4b896,2,0,e4,2,255
0ae4b896e4,2,0,b9,2,255
0ae4b896e4b9,1,0,8b,1,255
0ae4b896e4b98b,1,0,ef,1,255
0ae4b896e4b98bef,1,0,bc,1,255
0ae4b896e4b98befbc,1,0,9a,1,255
0ae4b8ad,12,2.25163,e5,4,251
0ae4b8ade3,2,0,80,2,255
0ae4b8ade380,1,0,82,1,255
0ae4b8ade38082,1,0,e6,1,255
0ae4b8ade38082e6,1,0,83,1,255
0ae4b8ade38082e683,1,0,8a,1,255
0ae4b8ade4,2,0,b9,2,255
0ae4b8ade4b9,1,0,8b,1,255
0ae4b8ade4b98b,1,0,e6,1,255
0ae4b8ade4b98be6,1,0,98,1,255
0ae4b8ade4b98be698,1,0,8e,1,255
0ae4b8ade5,4,1,ae,2,254
0ae4b8ade5ae,1,0,bf,1,255
0ae4b8ade5aebf,1,0,e7,1,255
0ae4b8ade5aebfe7,1,0,b8,1,255
0ae4b8ade5aebfe7b8,1,0,a3,1,255
0ae4b8ade5bc,1,0,95,1,255
0ae4b8ade5bc95,1,0,e5,1,255
0ae4b8ade5bc95e5,1,0,87,1,255
0ae4b8ade5bc95e587,1,0,ba,1,255
0ae4b8ade8,2,0,88,2,255
0ae4b8ade888,1,0,88,1,255
0ae4b8ade88888,1,0,e5,1,255
0ae4b8ade88888e5,1,0,88,1,255
0ae4b8ade88888e588,1,0,9d,1,255
0ae4b8adef,2,0,bc,2,255
0ae4b8adefbc,1,0,8c,1,255
0ae4b8adefbc8c,1,0,e6,1,255
0ae4b8adefbc8ce6,1,0,ac,1,255
0ae4b8adefbc8ce6ac,1,0,b2,1,255
0ae4b8b9,2,0,e9,2,255
0ae4b8b9e9,2,0,99,2,255
0ae4b8b9e999,1,0,bd,1,255
0ae4b8b9e999bd,1,0,e6,1,255
0ae4b8b9e999bde6,1,0,b2,1,255
0ae4b8b9e999bde6b2,1,0,88,1,255
0ae4b8bb,2,0,e4,2,255
0ae4b8bbe4,2,0,ba,2,255
0ae4b8bbe4ba,1,0,ba,1,255
0ae4b8bbe4baba,1,0,e6,1,255
0ae4b8bbe4babae6,1,0,ac,1,255
0ae4b8bbe4babae6ac,1,0,b2,1,255
0ae4b9,26,1.29574,8b,14,253
0ae4b983,10,1.52193,e5,4,253
0ae4b983e5,4,1,88,2,254
0ae4b983e588,1,0,b0,1,255
0ae4b983e588b0,1,0,e7,1,255
0ae4b983e588b0e7,1,0,81,1,255
0ae4b983e588b0e781,1,0,b6,1,255
0ae4b983e590,1,0,91,1,255
0ae4b983e59091,1,0,e5,1,255
0ae4b983e59091e5,1,0,ad,1,255
0ae4b983e59091e5ad,1,0,90,1,255
0ae4b983e6,2,0,8c,2,255
0ae4b983e68c,1,0,87,1,255
0ae4b983e68c87,1,0,e5,1,255
0ae4b983e68c87e5,1,0,ba,1,255
0ae4b983e68c87e5ba,1,0,8a,1,255
0ae4b983e7,4,1,b3,2,254
0ae4b983e7b3,1,0,bb,1,255
0ae4b983e7b3bb,1,0,e9,1,255
0ae4b983e7b3bbe9,1,0,b1,1,255
0ae4b983e7b3bbe9b1,1,0,89,1,255
0ae4b983e7b4,1,0,8d,1,255
0ae4b983e7b48d,1,0,e5,1,255
0ae4b983e7b48de5,1,0,84,1,255
0ae4b983e7b48de584,1,0,bf,1,255
0ae4b98b,14,1.84237,e3,6,252
0ae4b98be3,6,0,80,6,255
0ae4b98be380,3,0,82,3,255
0ae4b98be38082,3,1.58496,0a,1,253
0ae4b98be380820a,1,0,0a,1,255
0ae4b98be380820a0a,1,0,e6,1,255
0ae4b98be38082e5,1,0,88,1,255
0ae4b98be38082e588,1,0,9d,1,255
0ae4b98be38082e7,1,0,b6,1,255
0ae4b98be38082e7b6,1,0,93,1,255
0ae4b98be4,4,1,b9,2,254
0ae4b98be4b9,1,0,96,1,255
0ae4b98be4b996,1,0,ef,1,255
0ae4b98be4b996ef,1,0,bc,1,255
0ae4b98be4b996efbc,1,0,8c,1,255
0ae4b98be4ba,1,0,8b,1,255
0ae4b98be4ba8b,1,0,e8,1,255
0ae4b98be4ba8be8,1,0,8c,1,255
0ae4b98be4ba8be88c,1,0,ab,1,255
0ae4b98be8,2,0,a9,2,255
0ae4b98be8a9,1,0,b0,1,255
0ae4b98be8a9b0,1,0,e7,1,255
0ae4b98be8a9b0e7,1,0,b6,1,255
0ae4b98be8a9b0e7b6,1,0,9c,1,255
0ae4b98bef,2,0,bc,2,255
0ae4b98befbc,1,0,8c,1,255
0ae4b98befbc8c,1,0,e6,1,255
0ae4b98befbc8ce6,1,0,b9,1,255
0ae4b98befbc8ce6b9,1,0,af,1,255
0ae4b99d,2,0,e6,2,255
0ae4b99de6,2,0,97,2,255
0ae4b99de697,1,0,a5,1,255
0ae4b99de697a5,1,0,e6,1,255
0ae4b99de697a5e6,1,0,99,1,255
0ae4b99de697a5e699,1,0,af,1,255
0ae4ba,26,1.35203,ba,18,252
0ae4ba8c,4,1,e4,2,254
0ae4ba8ce4,2,0,ba,2,255
0ae4ba8ce4ba,1,0,ba,1,255
0ae4ba8ce4baba,1,0,e9,1,255
0ae4ba8ce4babae9,1,0,9b,1,255
0ae4ba8ce4babae99b,1,0,96,1,255
0ae4ba8ce5,2,0,8d,2,255
0ae4ba8ce58d,1,0,81,1,255
0ae4ba8ce58d81,1,0,e4,1,255
0ae4ba8ce58d81e4,1,0,b8,1,255
0ae4ba8ce58d81e4b8,1,0,83,1,255
0ae4baa1,2,0,ef,2,255
0ae4baa1ef,2,0,bc,2,255
0ae4baa1efbc,1,0,8c,1,255
0ae4baa1efbc8c,1,0,e4,1,255
0ae4baa1efbc8ce4,1,0,b9,1,255
0ae4baa1efbc8ce4b9,1,0,83,1,255
0ae4baa6,2,0,e4,2,255
0ae4baa6e4,2,0,b8,2,255
0ae4baa6e4b8,1,0,8d,1,255
0ae4baa6e4b88d,1,0,e5,1,255
0ae4baa6e4b88de5,1,0,8f,1,255
0ae4baa6e4b88de58f,1,0,96,1,255
0ae4baba,18,1.89106,e5,6,252
0ae4babae5,6,1.58496,85,2,253
0ae4babae585,1,0,a7,1,255
0ae4babae585a7,1,0,e6,1,255
0ae4babae585a7e6,1,0,a3,1,255
0ae4babae585a7e6a3,1,0,ba,1,255
0ae4babae58d,1,0,8a,1,255
0ae4babae58d8a,1,0,e5,1,255
0ae4babae58d8ae5,1,0,a4,1,255
0ae4babae58d8ae5a4,1,0,9c,1,255
0ae4babae591,1,0,a8,1,255
0ae4babae591a8,1,0,e2,1,255
0ae4babae591a8e2,1,0,96,1,255
0ae4babae591a8e296,1,0,a1,1,255
0ae4babae6,4,1,80,2,254
0ae4babae680,1,0,9c,1,255
0ae4babae6809c,1,0,e4,1,255
0ae4babae6809ce4,1,0,b9,1,255
0ae4babae6809ce4b9,1,0,8b,1,255
0ae4babae69b,1,0,b0,1,255
0ae4babae69bb0,1,0,ef,1,255
0ae4babae69bb0ef,1,0,bc,1,255
0ae4babae69bb0efbc,1,0,9a,1,255
0ae4babae8,2,0,aa,2,255
0ae4babae8aa,1,0,9e,1,255
0ae4babae8aa9e,1,0,e4,1,255
0ae4babae8aa9ee4,1,0,ba,1,255
0ae4babae8aa9ee4ba,1,0,91,1,255
0ae4babaef,6,0,bc,6,255
0ae4babaefbc,3,0,8c,3,255
0ae4babaefbc8c,3,1.58496,e5,1,253
0ae4babaefbc8ce5,1,0,be,1,255
0ae4babaefbc8ce5be,1,0,80,1,255
0ae4babaefbc8ce8,1,0,aa,1,255
0ae4babaefbc8ce8aa,1,0,9e,1,255
0ae4babaefbc8ce9,1,0,95,1,255
0ae4babaefbc8ce995,1,0,b7,1,255
0ae4bb,14,1.84237,a5,6,252
0ae4bb80,2,0,e7,2,255
0ae4bb80e7,2,0,b1,2,255
0ae4bb80e7b1,1,0,b3,1,255
0ae4bb80e7b1b3,1,0,e7,1,255
0ae4bb80e7b1b3e7,1,0,b3,1,255
0ae4bb80e7b1b3e7b3,1,0,88,1,255
0ae4bba3,2,0,e9,2,255
0ae4bba3e9,2,0,83,2,255
0ae4bba3e983,1,0,a1,1,255
0ae4bba3e983a1,1,0,e5,1,255
0ae4bba3e983a1e5,1,0,bc,1,255
0ae4bba3e983a1e5bc,1,0,b5,1,255
0ae4bba4,4,1,e4,2,254
0ae4bba4e4,2,0,ba,2,255
0ae4bba4e4ba,1,0,ba,1,255
0ae4bba4e4baba,1,0,e6,1,255
0ae4bba4e4babae6,1,0,8a,1,255
0ae4bba4e4babae68a,1,0,b1,1,255
0ae4bba4e9,2,0,82,2,255
0ae4bba4e982,1,0,84,1,255
0ae4bba4e98284,1,0,ef,1,255
0ae4bba4e98284ef,1,0,bc,1,255
0ae4bba4e98284efbc,1,0,8c,1,255
0ae4bba5,6,0.918296,e4,4,254
0ae4bba5e4,4,1,ba,2,254
0ae4bba5e4ba,1,0,8c,1,255
0ae4bba5e4ba8c,1,0,e9,1,255
0ae4bba5e4ba8ce9,1,0,a0,1,255
0ae4bba5e4ba8ce9a0,1,0,ad,1,255
0ae4bba5e4bc,1,0,90,1,255
0ae4bba5e4bc90,1,0,e4,1,255
0ae4bba5e4bc90e4,1,0,b9,1,255
0ae4bba5e4bc90e4b9,1,0,8b,1,255
0ae4bba5e7,2,0,82,2,255
0ae4bba5e782,1,0,ba,1,255
0ae4bba5e782ba,1,0,e5,1,255
0ae4bba5e782bae5,1,0,bc,1,255
0ae4bba5e782bae5bc,1,0,82,1,255
0ae4bc,8,1.5,8f,4,253
0ae4bc8f,4,1,e3,2,254
0ae4bc8fe3,2,0,80,2,255
0ae4bc8fe380,1,0,82,1,255
0ae4bc8fe38082,1,0,0a,1,255
0ae4bc8fe380820a,1,0,0a,1,255
0ae4bc8fe380820a0a,1,0,e6,1,255
0ae4bc8fe5,2,0,9c,2,255
0ae4bc8fe59c,1,0,b0,1,255
0ae4bc8fe59cb0,1,0,e4,1,255
0ae4bc8fe59cb0e4,1,0,bf,1,255
0ae4bc8fe59cb0e4bf,1,0,b1,1,255
0ae4bcaf,2,0,e8,2,255
0ae4bcafe8,2,0,a3,2,255
0ae4bcafe8a3,1,0,98,1,255
0ae4bcafe8a398,1,0,e4,1,255
0ae4bcafe8a398e4,1,0,b9,1,255
0ae4bcafe8a398e4b9,1,0,8b,1,255
0ae4bcb4,2,0,e6,2,255
0ae4bcb4e6,2,0,85,2,255
0ae4bcb4e685,1,0,a7,1,255
0ae4bcb4e685a7,1,0,e5,1,255
0ae4bcb4e685a7e5,1,0,8f,1,255
0ae4bcb4e685a7e58f,1,0,a4,1,255
0ae4bd,16,1.54879,9c,10,252
0ae4bd95,2,0,e5,2,255
0ae4bd95e5,2,0,9c,2,255
0ae4bd95e59c,1,0,a8,1,255
0ae4bd95e59ca8,1,0,ef,1,255
0ae4bd95e59ca8ef,1,0,bc,1,255
0ae4bd95e59ca8efbc,1,0,9f,1,255
0ae4bd9c,10,2.32193,e4,2,251
0ae4bd9ce4,2,0,b8,2,255
0ae4bd9ce4b8,1,0,80,1,255
0ae4bd9ce4b880,1,0,e5,1,255
0ae4bd9ce4b880e5,1,0,88,1,255
0ae4bd9ce4b880e588,1,0,86,1,255
0ae4bd9ce5,2,0,a4,2,255
0ae4bd9ce5a4,1,0,aa,1,255
0ae4bd9ce5a4aa,1,0,e5,1,255
0ae4bd9ce5a4aae5,1,0,82,1,255
0ae4bd9ce5a4aae582,1,0,85,1,255
0ae4bd9ce6,2,0,b8,2,255
0ae4bd9ce6b8,1,0,85,1,255
0ae4bd9ce6b885,1,0,e6,1,255
0ae4bd9ce6b885e6,1,0,ba,1,255
0ae4bd9ce6b885e6ba,1,0,aa,1,255
0ae4bd9ce8,2,0,87,2,255
0ae4bd9ce887,1,0,a8,1,255
0ae4bd9ce887a8,1,0,e8,1,255
0ae4bd9ce887a8e8,1,0,b3,1,255
0ae4bd9ce887a8e8b3,1,0,80,1,255
0ae4bd9cef,2,0,bc,2,255
0ae4bd9cefbc,1,0,8c,1,255
0ae4bd9cefbc8c,1,0,e6,1,255
0ae4bd9cefbc8ce6,1,0,bc,1,255
0ae4bd9cefbc8ce6bc,1,0,81,1,255
0ae4bdb3,2,0,ef,2,255
0ae4bdb3ef,2,0,bc,2,255
0ae4bdb3efbc,1,0,8c,1,255
0ae4bdb3efbc8c,1,0,e6,1,255
0ae4bdb3efbc8ce6,1,0,ac,1,255
0ae4bdb3efbc8ce6ac,1,0,b2,1,255
0ae4bdbf,2,0,e6,2,255
0ae4bdbfe6,2,0,88,2,255
0ae4bdbfe688,1,0,91,1,255
0ae4bdbfe68891,1,0,e6,1,255
0ae4bdbfe68891e6,1,0,ac,1,255
0ae4bdbfe68891e6ac,1,0,8a,1,255
0ae4be,12,1.45915,86,6,253
0ae4be86,6,0.918296,ef,4,254
0ae4be86e4,2,0,b9,2,255
0ae4be86e4b9,1,0,9f,1,255
0ae4be86e4b99f,1,0,e3,1,255
0ae4be86e4b99fe3,1,0,80,1,255
0ae4be86e4b99fe380,1,0,82,1,255
0ae4be86ef,4,0,bc,4,255
0ae4be86efbc,2,0,8c,2,255
0ae4be86efbc8c,2,0,e6,2,255
0ae4be86efbc8ce6,2,1,8a,1,254
0ae4be86efbc8ce68a,1,0,b1,1,255
0ae4be86efbc8ce696,1,0,bc,1,255
0ae4beaf,2,0,ef,2,255
0ae4beafef,2,0,bc,2,255
0ae4beafefbc,1,0,8c,1,255
0ae4beafefbc8c,1,0,e5,1,255
0ae4beafefbc8ce5,1,0,8d,1,255
0ae4beafefbc8ce58d,1,0,92,1,255
0ae4bebf,4,1,e5,2,254
0ae4bebfe5,2,0,8e,2,255
0ae4bebfe58e,1,0,bb,1,255
0ae4bebfe58ebb,1,0,e3,1,255
0ae4bebfe58ebbe3,1,0,80,1,255
0ae4bebfe58ebbe380,1,0,82,1,255
0ae4bebfe8,2,0,b2,2,255
0ae4bebfe8b2,1,0,b7,1,255
0ae4bebfe8b2b7,1,0,e5,1,255
0ae4bebfe8b2b7e5,1,0,b1,1,255
0ae4bebfe8b2b7e5b1,1,0,85,1,255
0ae5,350,4.87797,be,34,212
0ae581,2,0,87,2,255
0ae58187,2,0,e6,2,255
0ae58187e6,2,0,ad,2,255
0ae58187e6ad,1,0,b8,1,255
0ae58187e6adb8,1,0,ef,1,255
0ae58187e6adb8ef,1,0,bc,1,255
0ae58187e6adb8efbc,1,0,8c,1,255
0ae582,2,0,8d,2,255
0ae5828d,2,0,e7,2,255
0ae5828de7,2,0,84,2,255
0ae5828de784,1,0,a1,1,255
0ae5828de784a1,1,0,e4,1,255
0ae5828de784a1e4,1,0,ba,1,255
0ae5828de784a1e4ba,1,0,ba,1,255
0ae584,6,0,bf,6,255
0ae584bf,6,1.58496,e4,2,253
0ae584bfe4,2,0,ba,2,255
0ae584bfe4ba,1,0,8c,1,255
0ae584bfe4ba8c,1,0,e4,1,255
0ae584bfe4ba8ce4,1,0,b8,1,255
0ae584bfe4ba8ce4b8,1,0,89,1,255
0ae584bfe6,2,0,82,2,255
0ae584bfe682,1,0,b2,1,255
0ae584bfe682b2,1,0,e5,1,255
0ae584bfe682b2e5,1,0,93,1,255
0ae584bfe682b2e593,1,0,80,1,255
0ae584bfe7,2,0,88,2,255
0ae584bfe788,1,0,be,1,255
0ae584bfe788be,1,0,e3,1,255
0ae584bfe788bee3,1,0,80,1,255
0ae584bfe788bee380,1,0,82,1,255
0ae585,22,2.48171,b6,6,250
0ae58583,4,0,e5,4,255
